ntof_hits_run_86_stat090_0006_224584.root	69306610
ntof_hits_run_86_stat090_0006_224585.root	20919393
ntof_hits_run_86_stat090_0007_224585.root	92465223
ntof_hits_run_86_stat090_0008_224585.root	83663251
ntof_hits_run_88_stat090_0000_224585.root	59513875
ntof_hits_run_88_stat090_0000_224586.root	30127600
ntof_hits_run_88_stat090_0001_224586.root	87695367
ntof_hits_run_88_stat090_0002_224586.root	86483740
ntof_hits_run_88_stat090_0003_224586.root	55441800
ntof_hits_run_88_stat090_0003_224587.root	26429209
ntof_hits_run_88_stat090_0004_224587.root	67363219
ntof_hits_run_96_stat090_0000_224597.root	71930422
ntof_hits_run_96_stat090_0001_224597.root	67719528
ntof_hits_run_96_stat090_0002_224597.root	69270082
ntof_hits_run_96_stat090_0003_224597.root	59977670
ntof_hits_run_96_stat090_0003_224598.root	5824646
ntof_hits_run_96_stat090_0004_224598.root	5865590
ntof_hits_run_98_stat090_0000_224598.root	83747810
ntof_hits_run_98_stat090_0001_224598.root	11752896
ntof_hits_run_98_stat090_0001_224599.root	6187047
